Symbol	GSM364903	GSM364904	GSM364905	GSM364906
Klhl31	0.09295228	-0.407292	0.4784244	-0.528455
Klhl32	0.06344528	-0.243547	-0.053805836	0.0811349
Klhl35	0.42325366	-0.731695	0.8013596	-0.537419
Klhl36	0.17514306	-0.097829	0.6885726	-0.312064
Klhl38	0.001144263	-0.661742	0.12687649	0.0321317
Klhl4	0	0.320759	0	-1.8922
Klhl5	0.13723436	0.012406	0.06113896	-0.017926
Klhl6	-0.39921055	0.51668295	-0.21807958	0.0503025
Klhl7	0.3638507	-0.21972	0.49280393	-0.3944845
Klhl8	0.50586115	-0.570231	0.448287205	-0.2612718
Klhl9	0.2784072	0.03797	0.136770665	0.5018955
Klk1	-0.69743675	0.720928	-0.27927113	0.256334
Klk10	0.28041413	-0.49136	0.6244635	-0.338053
Klk11	0.0790166	-0.628161	0.036103502	-0.416679
Klk12	0	0	0	0
Klk14	0.40781674	-0.366132	-0.8792254	-0.929267
Klk15	-0.16637956	0.036961	0.4946559	0.144828
Klk1b1	0	0	0	0
Klk1b11	0	0	0	0
Klk1b16	0	0.254093	0	0
Klk1b21	-1.0038444	0.241702	-0.5669943	0.327611
Klk1b24	-0.8307889	0.321592	-1.3825475	-0.384199
Klk1b26	0	0	-0.18650042	0
Klk1b27	0	-1.91019	0	0.498006
Klk1b3	-0.6451464	0.6992165	-0.1943021	0.23287
Klk1b4	-0.7611504	0.910798	-0.2535196	0.306823
Klk1b7-ps	0	1.89471	0	0
Klk1b8	-0.78188616	0.671233	-0.096885115	0.220502
Klk1b9	-0.04047927	-0.0512448	0.30947357	-0.0131998
Klk4	-0.29204136	0.229788	0.6146647	-0.203917
Klk5	0	-0.0839524	0	0
Klk6	0	-0.133958	0	0
Klk7	0.0307510333333333	0.363975333333333	0.375109766666667	-0.0468653333333333
Klk8	-0.035573635	0.0524452	0	0
Klk9	-0.0273444375	0.1497015	0.169892115	-0.087771
Klkb1	-0.26171792	-0.055202	-1.1501061	-0.458775
Klra10	0	-1.31341	0	0
Klra12	-0.15891155	-0.01140655	0.05913487	-0.1615305
Klra15	0.3327221	0.224825	1.468264	0
Klra16	-0.086329715	0.109395	0.1389481	-0.1171155
Klra17	0	0.213287	0	0
Klra19	0	0	0	0
Klra2	0	0	0.21662423	0
Klra20	0	0.19638	0	0
Klra21	-0.7377909	0.820875	0.7801866	-0.20405
Klra22	0	0	0	0
Klra23	-0.48244306	0.779627	-0.3620514	-0.0202318
Klra3	0.0119321733333333	0.258069	0.0695480166666667	-0.141026896666667
Klra4	-0.04490895	-0.284206	0.13984343	-0.217211
Klra5	0.055545315	-0.11024665	-0.148479	0.019954
Klra6	-0.009234865	0.775081	0.06679066	0.082203
Klra7	-0.601962	1.44883	0	0.816548
Klra8	-2.1490397	0.432646	0.29330269	0.477381
Klra9	-1.1059772	0.796083	0.2737481	0.606605
Klraq1	0.1730549	-0.0365701	0.41644013	0.0958134
Klrb1a	0	0.693137	0.15328003	0
Klrb1b	0.37120312	0.322264	0	0
Klrb1c	-0.053534815	-0.055064	0.36289948	-0.187922
Klrb1f	0.03001125	0.1092445	0.202873975	-0.3156225
Klrc1	0	0	0	0.04328265
Klrc2	0.37566239	0.3229125	0.4306336	0.31523
Klrc3	0	0.287148	0	0
Klrd1	-4.231255	4.43767	-4.4350653	3.20866
Klre1	0.0914872	0.0506895	0.19289842	-0.00779045
Klrg1	-0.32077593	0.451257	0.5445754	0
Klrg2	-0.07469648	-0.10715	-0.13096	-0.22583
Klri2	0	0	0	-0.981405
Klrk1	-0.05122197	-0.0816995	-0.248907374	0.151218
Kmo	0.2239753	0.0407997	0	0.0754512
Kndc1	-0.0293805525	0.090943575	0.085952325	-0.004755
Kng1	0	0	0	0
Kng2	0	0	0	0
Kntc1	0.07773564	-0.0741572	0.4346613	-0.0131146
Kpna1	0.2032167	-0.357578	-0.0338969	0.101717
Kpna2	-0.0591582175	-0.156506	-0.584590645	0.07927505
Kpna3	0.289534872333333	-0.108588733333333	0.2771288	-0.104020976666667
Kpna4	-0.00323646666666668	-0.0287121	0.0244154833333333	0.367588166666667
Kpna6	-0.2969034325	-0.084322404	-0.40562535	0.3444385
Kpnb1	0.108769575	0.333126	0.50418169	0.1308665
Kprp	0.18988636	0.635137	1.0331644	0.322603
Kptn	-0.1951726465	-0.1173155	-0.320349621	0.0814113
Kras	-0.0364555455	0.187527175	0.030504198	0.225113475
Krba1	-0.09206683	-0.189346	-0.791175955	0.5450963
Krcc1	0.399736145	-0.323865	0.23204335	-0.4241685
Kremen1	-0.050088465	-0.072384	-0.405951755	0.76311265
Kremen2	-0.754114	0.588739	-1.0566152	0.873774
Kri1	0.18954529	-0.446993	-0.4669574	0.00410934
Krit1	0.1857578175	-0.022131	-0.404342074	0.34189375
Krr1	0.12629882	0.072424675	0.46913398375	-0.0943166
Krt1	0.5623787	-0.12913875	-0.079424075	0.016959
Krt10	-0.426620074	0.65749	0.10222464	0.60497865
Krt12	-1.9576199	2.09531	-3.621882	2.46498
Krt13	-0.180677335	-0.36321065	0.03590342	-0.644738
Krt14	-0.12877983	-0.036469	-1.5295668	-0.338198
Krt15	-0.61826587	0.720485	-0.17086475	0.282523
Krt16	-0.29151514	0.433437	0.83590776	-0.326841
Krt17	-0.26878643	0.152872	0.4529293	-0.275869
Krt18	1.2415017	-0.758562	1.730692	-1.0993
Krt19	-0.67168117	0.858429	-0.8521108	0.662151
Krt2	0.374796535	-0.1911415	1.11524777	-0.3083025
Krt20	-2.598162	2.94419	-2.7528372	2.89289
Krt222	-2.8906026	0.945201	-1.3696376	0.262996
Krt23	1.9579177	-2.14991	2.516397	-2.79406
Krt25	0	0.127994	0	0
Krt26	0	0	0	0
Krt27	0	0.0335831	0	0
Krt28	0	0.460713	0	0
Krt31	-0.050912466	-0.800246	0.6782544	-0.698231
Krt32	-0.5676955	0.386766	-0.013795901	0.0436336
Krt33a	0.29478073	0.0624678	0	0
Krt33b	-0.108854827	-0.33051115	0.178805587	-0.2534345
Krt34	-0.17193404	-0.184033	1.0343621	0.545833
Krt35	0.58046836	0.120977	1.2797644	-1.12257
Krt36	-0.74186485	-0.020438	0.866769735	-0.6000135
Krt4	-1.0381143	-0.291783	0.037625372	-0.725967
Krt42	0	0.309104	0	0
Krt5	-0.21362038	0.5216	0.07257163	0.139312
Krt6a	-1.0332929	-1.18481	-0.027388692	0.538871
Krt6b	0.66995	-0.459382	0.5644401	-0.545311
Krt7	0.1172946255	-0.567041	0.08446556	-0.56136
Krt71	0.053756386	0.0448817	0.44542715	-0.281133
Krt75	-0.095503375	-0.0561968	0.068890594	0.0154023
Krt76	0	0.317233	0.41771504	-0.428416
Krt78	-0.610436	0.201308	-0.84860325	0.252173
Krt79	0.54806715	-0.170643	-0.6896414	1.57663
Krt8	-0.660466765	1.24062	-0.7582497	0.955562
Krt80	0	0	0	0
Krt82	0.43287385	0.512838	0.5399513	0.439142
Krt83	-0.59229785	-0.436872	-0.12055089	-1.0711
Krt84	-0.12749514	0.108205	-0.2146929	0.104182
Krt85	0.25555232	-0.675416	0.31690228	-0.15371
Krt86	-0.9495247	-2.82569	0.22304939	-0.741157
Krt9	-0.08685264	-0.273163	0.24554284	-0.0285577
Krtap1-5	-0.47167608	0.0812539	0.15600991	-0.493675
Krtap12-1	0	0	-0.282704	0
Krtap13	0.14070934	-0.256643	-0.03299517	-0.192772
Krtap13-1	-0.3833068	-0.285255	-0.36761278	-0.550833
Krtap14	-2.9000251	0.303774	0	0
Krtap15	0.46065563	-0.394993	0.59727514	-0.399311
Krtap16-1	0	0.268543	0	0.441815
Krtap16-10	-0.3235708	0.373404	0.5814838	-0.80187
Krtap16-4	-0.084237754	-0.404483	-0.26854506	0.380954
Krtap16-5	0	0.456701	0	0
Krtap16-7	-0.46063408	0.186994	0.3435097	-0.769894
Krtap16-8	0	0.531194	0	0
Krtap16-9	-0.400142315	-0.081533	0.04496242	-0.351359
Krtap17-1	0	0.00998234	0.69330394	-0.592641
Krtap2-4	0.95132244	0	0	0
Krtap20-2	0	0	0	0
Krtap22-2	0.14284419	0.0942519	0.34914824	0.167915
Krtap24-1	0	0	0	0
Krtap26-1	0.3912416	0.604159	0.25248715	0
Krtap28-10	0	0	0	0
Krtap28-13	0	-0.522333	0	0
Krtap3-1	-0.142072016333333	-0.304458	0.419239423333333	-0.523971
Krtap3-2	0	0	0.4862253	0
Krtap3-3	0	0	0	0
Krtap31-1	-0.55526716	0.571457	0.72944015	-0.453232
Krtap31-2	-0.23876257	0.385943	0.22438785	-0.322624
Krtap4-13	-0.14174224	-0.117511	0.114749365	-0.360667
Krtap4-16	-0.5132063	0.343147	-0.44795796	0.335151
Krtap4-2	-0.40349936	-0.396143	-0.3225325	0.630739
Krtap4-6	0.4183048	-0.500023	0.5750291	-0.46098
Krtap4-7	0.17678264	0.0748101	-0.02151131	-0.618036
Krtap5-1	-0.4226514	0.471275	0.61942345	-0.313475
Krtap5-2	-0.36199316	0.0819458	0.53618616	0.468206
Krtap5-3	-0.05811813	0.278253	0.21683908	-0.156082
Krtap5-4	-0.36609095	0.218489	0.6607865	-0.422188
Krtap6-1	-0.412405	0.149575	0.8859153	-0.760175
Krtap6-2	0.27781436	-0.636226	0.9240031	-1.42888
Krtap7-1	-0.11608547	0.0570969	0.29747382	-0.755318
Krtap8-1	-0.25327785	-0.087929	0.1733007	-0.121465
Krtap8-2	0	0	0	0
Krtap9-1	-0.22985233	0.210133	1.1079454	-0.711347
Krtap9-3	0	0	0	-0.199344
Krtcap2	0.13113554	-0.106906	0.22953	-0.170725
Krtcap3	-0.40785806	0.0959365	-0.89049563	0.6775165
Krtdap	0.0983151	-0.1363565	-0.302314075	-0.0724185
Ksr1	-0.72878325	0.80071	-1.3740809	1.0425515
Ksr2	0.38762799	-0.3681947	0.862667285	-0.37722
Kti12	0.38698062	-0.0796758	-0.37631652	0.291594
Ktn1	0.43542742	-0.301927	1.175648085	-0.9685785
Ky	-0.24153821	0.564815	-0.15092545	-0.04227225
Kynu	0.28728175	0.208395	0	0
L1Md-Tf30	-0.13536228	0.0923035	-0.090504795	-0.059052
L1cam	-0.8661527	0.252954	-1.3366551	0.711396
L2hgdh	0.0656265	0.260238	0.7192247	-0.000430709
L3mbtl1	1.4977752	-0.0203705	1.1360328	0.117029
L3mbtl2	-0.745521565	-0.3055585	-1.16318795	0.286534
L3mbtl3	0.33636759	-0.3195215	-0.417062595	0.201849
L3mbtl4	0.0035714785	0.078871	0.0922803	-0.1105355
LOC100036530	0	0	0	0
LOC100043315	0	0.431457	0.55721706	0.439972
LOC100044004	0.44383085	0.369742	0.1793518	1.14855
LOC100044339	-0.13599178	0.1335	-0.52692777	0.640525
LOC100044625	0	0	0	0
LOC100045796	-0.45683965	0.706859	-0.34655485	0.818218
LOC100046808	0	0	0	0
LOC100047044	1.0106072	-0.520432	1.1710007	0
LOC100049077	0.5569129	-0.914849	0.6201906	-0.868243
LOC100502592	-0.4288392	0.575256	0.7602555	-0.0616806
LOC100502642	0.003758596	1.1868	-2.5735705	2.52764
LOC100502705	0.33893875	-0.3856105	0.77248255	-0.323111
LOC100502752	0	0	0	0
LOC100502965	0	0	0.05829435	0
LOC100503001	0.10157179	-0.0139027	0.29014388	1.15584
LOC100503116	0.53641576	-0.361975	1.1069142	-0.430765
LOC100503160	-0.41633484	-0.9223	0.580219	0.0676095
LOC100503209	0.5174323	-0.257838	-0.4903701	1.12964
LOC100503215	0.96031123	-0.323478	0.3069071	0.50647
LOC100503217	-0.5070429	0.29146	-2.4665082	-0.0354701
LOC100503330	0.32849047	0.0856337	0.13911866	1.44306
LOC100503495	0	-0.230757	-0.083761245	0
LOC100503560	0.019130385	0.0256145	-0.332040478	-0.307111
LOC100503696	0.32626297	-0.43737095	0.73163925	-0.184559
LOC100503722	0.35283792	0.0710562	0.4600911	0.0684882
LOC100503728	0.17238097	-0.0876434	-0.2682015	0.633874
LOC100503888	0.6494164	-1.21488	-0.24258944	-0.143552
LOC100504178	0	0	0	0.189629
LOC100504186	0.24130996	0	0	0
LOC100504230	-0.73745215	0.260022	-1.2489387	0.766279
LOC100504416	0.006428775	0.144868	0.73293315	-0.419811
LOC100504423	0.26480922	-0.167629	0.30704206	0.122685
LOC100504614	0	0	0	0
LOC100504703	0.47682753	-0.447445	0.7499788	-0.599729
LOC100504758	0.22873445	-0.0129781	0.7422574	-0.308344
LOC100504785	-0.5319934	-2.10341	-0.49891117	-0.402834
LOC100504796	0	0	0	0
LOC100504801	-0.027605088	-0.69078	0.93219334	-0.932406
LOC100504804	0	0	0	0
LOC100504834	0.42336664	0.615975	-1.2754468	2.56155
LOC100504841	0	0.392955	-1.3872875	0
LOC100504864	0	0	0	0
LOC100504904	-1.0547556	0.253257	0.45022202	-0.124628
LOC100504928	0.14344938	0.560454	-0.4937332	0.822373
LOC100505002	-0.8352876	0.536891	0.6890124	-0.433222
LOC100505011	1.2401656	0.072595	0.49127683	1.35532
LOC100505027	-1.2121884	1.97248	-2.1660736	2.88241
LOC100505088	0.28810948	-0.426326	0.42098704	-0.469229
LOC100505119	0.10088783	-0.181882	0.2576284	-0.185541
LOC100505208	0.51449317	-0.251873	0.83717793	-0.610546
LOC100505242	0.3999307	0.447087	1.1550713	0.412739
LOC100505263	0.25685036	-0.142254	0.43045446	-0.363724
LOC100505358	-2.2147121	2.63012	0.09408139	0.422688
LOC330599	0	0	0	0
LOC382133	1.068543	0.47016	1.2676739	-0.31013
LOC382202	0	0.556511	0	0
LOC432500	0	0	0	0
LOC432958	-0.004280026	0.229089	0	0.526141
LOC433197	0.12489719	-0.0327861	0.44400886	0.0515513
LOC433198	0	0.517733	0	0.638887
LOC433347	0	0	0	0
LOC433503	0	0	0	0
LOC433577	0	0	0	0
LOC433944	-0.3909216	0.673014	0	0
LOC434960	0	0	1.4280021	-0.88869
LOC545261	0	0	0	0
LOC545466	0	0	0	0
LOC545785	0	0	0	0
LOC545964	-1.8435488	0	0	0
LOC552877	0	0	0	0
LOC552903	0	-0.0164617	-0.674562	0.929085
LOC552906	0.10586616	0.0283106	-1.5861838	1.7246
LOC552912	0.47780806	0.346534	0.7773944	0
LOC624549	0	0	0	0
LOC626082	0	0	0	0
LOC626410	0	0	0	0
LOC628062	0	0	0	0
LOC629091	0	0	0	0
LOC629206	-0.22652261	0.936813	-0.2898106	-0.458997
LOC633417	-2.2746801	1.96985	-2.0818818	1.58802
LOC639910	-0.4208977	0.155325	0.45883653	-0.349777
LOC664628	0	-0.408168	-0.79191405	-0.125263
LOC668643	-3.7330017	-0.319025	1.4244635	-0.908642
LOC676708	-1.6745214	-1.809	-1.937647	-1.68361
LOC768253	0	0	0	0
Lace1	-0.48475495	-0.0584431	-0.40784615	0.380658
Lactb	-0.152815565	0.2770475	-1.4265829	0.619641
Lactb2	0.8605423	-0.733322	0.72161025	-0.393042
Lad1	-0.24429598	-0.0271556	-0.4938818	-0.0571595
Lag3	-1.0937655	0.431991	-0.7737412	0.377548
Lage3	-0.109717995	0.0524611	-0.01191709	-0.225894
Lair1	0	0.0920853333333333	0	0
Lalba	0.4731539	-0.331395	-0.18918373	-0.147605
Lama1	0	0	0	0
Lama2	-0.4834672	-0.0878553333333333	-0.0701376066666667	0.106923333333333
Lama3	-0.792916005	1.199703	-0.670345325	1.1339651
Lama4	-0.00275863375	-0.189676	0.2532139025	0.0334925
Lama5	1.207358	-1.32052	1.2792592	-1.4002
Lamb1	-1.7667767	2.59298	-1.3325535	1.8542
Lamb2	1.4366071	-1.74577	2.0033529	-2.05903
Lamb3	1.6382344	-2.06535	1.3179526	-2.17917
Lamc1	1.5399648	-1.48536	1.6530484	-1.43241
Lamc2	0.65821775	-0.4923015	0.8007989	-0.7714065
Lamc3	-0.0340398323333333	-0.237056433333333	0.278542743333333	-0.556658333333333
Lamp1	-0.013011718	0.196625	0.036215205	0.109063
Lamp2	-0.279544028	0.2869291	-0.32050857	0.430964766666667
Lamp3	0.0871267675	-0.0859535	0.0181333075	-0.065453725
Lamtor2	-0.019142386	0.0553458	0.14410242	-0.113655
Lamtor3	0.1544606	0.170726	-0.39611754	0.581125
Lancl1	-0.114509625	-0.0477782	0.1250274475	-0.262796
Lancl2	0.089606645	0.02851911	0.7973848	-0.323688
Lancl3	0	0.363203	0	-1.31513
Lao1	0	0.311224	0.32667622	0
Lap3	-1.2099119	1.35972333333333	-0.824735256666667	0.981421
Laptm4a	0.064023707	0.0109575	-0.02339323	-0.0858915
Laptm4b	0.11009167	-0.4080925	0.250792405	-0.3945785
Laptm5	-0.293459535	0.2521022	-0.46637967	0.135372
Large	1.20048395	-1.309795	0.93764825	-1.277865
Larp1	-0.49506577	0.175211818	-0.585758748	0.3836544
Larp1b	-0.00938442	0.100403	-0.10543042	0.263355
Larp4	0.1296597275	-0.007393825	0.355766935	0.158236
Larp4b	0.067960745	0.13633715	-0.26156681	-0.088716
Larp6	0.09308369	-0.465521	0.37788832	-0.533233
Larp7	-0.097527944	0.2647526	-0.1072557275	-0.2868735
Lars	0.86497112	-0.780023	0.00589235733333333	-0.605546
Lars2	-0.44922927	0.78659	-0.83717024	1.16156
Las1l	0.1478357295	-0.1048943	-0.09690757	-0.351903
Lasp1	-0.5511114314	0.3671392	-0.70306135	0.4223116
Lass2	0.0901596	-0.185799	-0.093641035	0.153417
Lass4	0.656051536666667	-0.910920333333333	-0.0105718833333333	-0.447914
Lass5	0.14725524	-0.244669	0.43704733	-0.586261
Lass6	0.57099697	-0.8057065	0.749994235	-0.572474
Lat	-0.33070022	0.468184	-0.72871876	0.41865
Lat2	-0.684763075	0.4513875	-0.8127507	0.765811
Lats1	0.1140061	0.00923395	-0.2411136	0.0733784
Lats2	-0.136175581	0.4168372	-0.2128964025	0.14590535
Lax1	0	0	0	0.0284577
Layn	0	0	0	0
Lbh	-0.5704566	0.906687	0.048336197	0.223732
Lbp	-1.6331625	2.29074	-1.5177244	1.31447
Lbr	0.6566635	-0.688878	0.967117	-0.496458
Lbx1	0.19967489	-0.083429	-0.01426184	0.243838
Lbx2	-0.25703007	0.208591	0.5230743	-0.226593
Lca5	0.0541001433333334	-0.411199333333333	0.445765216666667	-0.394101
Lca5l	0	-0.638597	-0.39383498	0
Lcat	0	0.284438	0	0
Lce1a1	-0.38335067	0.353249	1.0912745	0.50169
Lce1a2	0.08893895	0.248311	0.23234172	0.0185201
Lce1b	-0.448778569	0.3250354	0.71309277	-0.5235005
Lce1c	-0.78176314	-0.517942	-1.2619705	0.0847267
Lce1d	0	0.0942428	0.6833749	0.226447
Lce1e	0.6110206	0.51279	0	0
Lce1f	0	0	0	0
Lce1g	-1.29077153	1.010038535	-0.78038689	0.482631
Lce1h	-0.061219692	0.378721	0.5103399	-2.04811
Lce1i	0	0.0243052	0.09839518	-0.291874
Lce1l	-0.32063803	0.104341	0.3150188	-0.203388
Lce1m	0.006798425	0.163885	0.27804628	0.180092
Lce3c	0.06757596	0.01444445	0.451586145	-0.426735
Lce3f	0.34285936	-0.321582	-0.17348081	-0.00707402
Lck	-0.5261252	0.680334	-0.32882178	0.474232
Lclat1	-0.32061554	0.2808653	-0.20536071	-0.589706
Lcmt1	-0.3625071	0.03549762	0.0646130895	-0.483252
Lcmt2	-0.06554901	-0.137033	-0.12660667	-0.331595
Lcn10	-0.29814774	-0.188266	0.1435755	-0.545303
Lcn12	0.108200595	0.0592322	0.1312318	-0.382887
Lcn13	0	0	0	0
Lcn2	0	0	0	0
Lcn3	0	0	0	0
Lcn4	-0.25011656	-0.49347	0	-0.211439
Lcn5	0	0	0	0
Lcn6	-0.13545129	0.0487486	0.6820527	-0.250424
Lcn8	0	5.14598	0	0
Lcn9	0.04509434	0.0204685	0.18392612	-0.04398455
Lcor	0.0761383633333334	0.365159666666667	0.0432407356666666	0.0367493333333333
Lcorl	0.484325245	-0.1252525	0.2722173625	-0.2160325
Lcp1	1.3626062	-1.52061	1.70143485	-1.94957
Lcp2	-0.64790916	0.939942	0.4547298	0.270338
Lct	-4.3231797	4.80776	-4.269136	4.88882
Lctl	0.9513917	-0.13073	-0.58722615	0.496641
Ldb1	-0.1069743775	-0.732096	-0.36964812	-0.3665675
Ldb2	0.30892587	0.187673	0.35656053	-0.0683114
Ldb3	-0.577071546666667	0.434384233333333	-1.116127599	0.480761333333333
Ldha	1.1464858	-0.5307525	-0.03762153	0.4894645
Ldhal6b	-0.15061677	0.234936	-1.2523791	1.23864
Ldhb	-0.2800275	0.415016	0.2252604	-0.267194
Ldhc	0	0.452135	0	0
Ldhd	0.311520212	-1.0422755	0.218073695	-0.808958
Ldlr	0.81416027	-1.031916	0.596309632	-0.652557
Ldlrad1	0.18415757	-0.336208	-1.325022	0
Ldlrad3	0.9383727	-1.80109	0.3584009	0
Ldlrap1	-0.13856234	-0.15049	-0.07355415	-0.0536392
Ldoc1	0.8151104	0.183799	0.49646872	0.243442
Ldoc1l	0.4272957	-0.843404	0.13295527	-0.548259
Leap2	-0.1403563	0.550316	-1.7035297	2.17139
Lect1	0	0	0	0
Lect2	-1.0192192	0.800778	-0.31189144	0.346602
Lef1	0.314926983333333	0.249859666666667	-0.0336032633333333	0.104189666666667
Lefty1	-0.46490622	0.0857822	0.064441815	-0.330103
Lefty2	0.31154823	-0.159057	0.12880257	0.0449617
Lelp1	0	0	0	0
Lemd1	0	0.0255693	0	0
Lemd2	0.097587518	-0.1653523	-0.0085670065	0.1721058
Lemd3	0.5669332875	-0.1238752025	0.595210075	-0.1156005
Lenep	-0.236092535	-0.134459	-1.01186155	0.7979215
Leng1	9.70399999999996e-05	-0.110518	-0.402537905	0.474677
Leng8	0.0401264575	0.16489795	-0.33869446	0.8896365
Leng9	-1.6848963	1.51699	-1.13346127	1.158488
Leo1	0.21078013	0.26847	0.3407804	0.462896
Lep	0	0	0	0
Lepr	0.01865944	0	0	0
Lepre1	0.8136557	-1.65446	-0.5180364	0.343848
Leprel1	-0.8206283	-0.0978009	-0.76443344	-0.610557
Leprel2	1.2823982	-2.33398	0.99493814	-2.893
Leprel4	0.9005951	-1.155645	1.21383255	-1.245465
Leprot	-0.44249344	0.502652	0.16120279	-0.285545
Leprotl1	-0.0605886233333333	0.136030493333333	-0.0926392233333333	0.0170387666666667
Letm1	-0.09500888	0.452396	-0.49114376	0.623625
Letm2	1.30462115	-0.410176	0.00439500000000004	-0.030984
Letmd1	-0.22979748	-0.00669921	0.24746007	0.0177173
Lfng	-0.268306307	-0.13443285	-0.260915675	-0.502312
Lgals1	0.77167463	-0.84934	1.6182086	-1.32349
Lgals12	1.6305056	-1.42888	1.5465776	-1.24466
Lgals2	-0.45724985	1.04738	-0.4220586	0.903877
Lgals3	-3.3576655	3.83752	-2.9717686	3.33911
Lgals3bp	-0.62129897	0.575039	-0.8137271	0.770437
Lgals4	-0.312854415	0.351975	-0.58188241	0.5418945
Lgals6	-0.21819338	0.148178	-0.924159	0.72202
Lgals7	0.30203822	0	-0.7140347	-2.22391
Lgals8	-0.899430525	0.742067	-0.797172845	0.5940335
Lgals9	-1.1067833	0.788357	-1.2397995	1.13552
Lgi1	-0.160152746666667	0.636243666666667	0.367572276666667	0.146520666666667
Lgi2	0.45643008	0.118342	0.41193709	-0.72828
Lgi3	0.6319659	-0.0245757	0.17416452	-0.721127
Lgi4	0.01645027	0.1738795	0.307849674	0.0038675
Lgmn	-0.1315477	0.00763026	0.22670661	-0.349335
Lgr4	0.1818932375	-0.113656725	0.1601356075	-0.08424175
Lgr5	1.7393223	-1.188635	1.16228485	-1.23069
Lgr6	-0.09727502	0.1611218	0.78070362	-0.40685
Lgsn	0.10289135	-0.0553447	0.058135446	-0.102719
Lhb	-0.140262185	0.2009145	-0.33927335	-0.040653
Lhcgr	0	0	0	0
Lhfp	0	0	0	0
Lhfpl1	0	0	0	0
Lhfpl2	-2.1039512	1.99151	-2.7255929	1.31298
Lhfpl3	0	0	0	0
Lhfpl4	-0.04582737	-0.5692423	0.13027098	-0.29801775
Lhfpl5	0.3619891	-0.318644	0.6411383	0.0224232
Lhpp	-0.013130684	-0.119938	0.564372	-0.643661
Lhx1	-0.03839744	0.418504	0.51014899	0.14185005
Lhx2	1.0633849	-0.257284	1.545294	-1.3496
Lhx3	-0.07372943	0.248699	-0.28474566	-0.259648
Lhx4	-0.14501134	-0.0577073	-0.016685216	-0.0714062
Lhx5	1.6485338	-1.63643	1.0597448	-0.177467
Lhx6	-0.28793385	-0.0131433	-0.07081501	-0.26564
Lhx8	0	0	0	0
Lhx9	0.329259143333333	0.134063333333333	0.40202301	0.166386333333333
Lias	-0.262447835	0.3336435	-0.34089193	0.20102295
Lifr	0.056944912	0.01356896	0.0208318592	0.0036124
Lig1	-0.29512373	0.0828405	-0.20312148	-0.0738798
Lig3	0.1452667375	-0.1544365	-0.187318695	0.4121495
Lig4	-0.340645495	0.423402	-1.01957031	1.104145
Lilra5	0	0.04303345	0	0
Lilra6	-0.609463625	0.0733925	0.40661434	-0.4289175
Lilrb3	-0.8870676	0.301585	-0.110112265	0.02737245
Lilrb4	0	0.385107	0.40796116	0.404577
Lim2	-1.1765584	0.00334548	-0.050273545	-0.944102
Lima1	-0.08329733	0.252806	-0.465234736666667	0.269935666666667
Limch1	0	0.135923666666667	0.187231066666667	0.0862196666666667
Limd1	-0.172514745	0.287942	-0.3418108675	0.6003695
Limd2	-0.324787465	0.0223655	1.095538	-0.722097
Lime1	0.045646362	-0.305393	-1.0880022	1.03195
Limk1	0.13546287	-0.578122	0.20761554	-0.335841
Limk2	0.466947246666667	-0.613756	0.633312096666667	-0.788369
Lims1	0.555188415	-0.20467915	0.53067109	-0.545364
Lims2	-0.23159616	-1.51907	0.20818315	0.195521
Lin28a	0	0	0	0
Lin28b	0.0227418775	0.0948225	0.0433708225	-0.020568575
Lin37	-0.12327483	0.0146347	0.06295606	0.238651
Lin52	-0.09458922	-0.00829365	0.068394355	-0.0481174
Lin54	0.521385165	0.6110336	-1.08398335	0.76817535
Lin7a	-0.073997734	0.4704484	-0.377783864	0.4097766
Lin7b	0.1298199	-1.02358	-0.58293134	-0.272668
Lin7c	0.291309963333333	-0.232836666666667	0.686516766666667	-0.317071333333333
Lin9	0.370605446666667	0.00700433333333334	-0.387634333333333	0.764683666666667
Lingo1	-0.9377149	-0.983233	0.29234594	-2.4275
Lingo2	-0.23563203	0.002859	0.34032005	-0.544395
Lingo3	1.042702	-1.04193	0.6214635	-0.849036
Lingo4	0.19089921	0.186296	0.044528697	0.095717
Lins	0.47232753	-0.332865	0.07260467	-0.04444125
Lipa	-0.6635855945	1.3216605	-1.43124765	0.6373025
Lipc	0	0.215391	-0.7291571	-0.955157
Lipe	-1.3929993	0.986713	-1.31461165	0.906765
Lipf	-0.08737139	-0.169249	0.67001605	-0.121821
Lipg	-0.45694917	0.257421	-0.08549151	0.169982
Liph	-0.82373865	0.2429145	-0.986613	-0.04300985
Lipi	0	0	0	0.497353
Lipk	0	0	0.27502385	0
Lipm	-1.4610621	0	0.6866265	0
Lipn	0	0	0	0
Lipo1	-0.09764105	0.2139975	0.314187155	0.355418
Lipt1	0.11228991	-0.0988675	0.388800685	-0.144012
Lipt2	-0.8566535	1.23417	-1.1518734	1.36582
Litaf	-0.279464277	0.1038274	0.313198075	-0.102552
Lix1	0.3832734	-0.050491	0.3083902	-0.274146
Lix1l	-0.21910815	0.157966	-0.0370507	-0.031922
Llgl1	0.94044685	-0.813972	0.58226985	-0.411186
Llgl2	-0.48490524	0.0211796	-0.8228378	0.303022
Llph	0.374639	-0.0182504	0.25450432	-0.214972
Lman1	-0.121090426666667	0.192031333333333	-0.046245059	0.254256666666667
Lman1l	0.0594065615	0.233032645	-0.30553898	0.138917
Lman2	-0.90421665	0.702262	-0.8873853	0.876898
Lman2l	-0.290448	0.286923	-0.53529996	0.341613
